-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 12/31/2025 in LST
Location: latitude  25.9224   longitude 75.4557 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 306.82 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M      MERRA-2 Temperature at 2 Meters (F) 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,T2M,RH2M
2024,11,11,75.67,56.42
2024,11,12,75.24,52.5
2024,11,13,72.25,58.12
2024,11,14,70.18,68.69
2024,11,15,71.1,65.03
2024,11,16,72.09,58.38
2024,11,17,71.1,58.94
2024,11,18,66.54,60.87
2024,11,19,66.51,56.39
2024,11,20,65.57,51.43
2024,11,21,64.92,52.87
2024,11,22,63.64,57.37
2024,11,23,63.28,63.09
2024,11,24,65.5,57.3
2024,11,25,66.85,51.19
2024,11,26,68.16,49.42
2024,11,27,66.52,58.92
2024,11,28,64.06,67.26
2024,11,29,62.2,62.2
2024,11,30,63.0,61.37
2024,12,1,65.08,56.48
2024,12,2,66.04,56.77
2024,12,3,65.12,59.52
2024,12,4,67.24,51.86
2024,12,5,65.1,56.45
2024,12,6,66.0,50.87
2024,12,7,63.01,58.4
2024,12,8,59.63,57.18
2024,12,9,54.86,51.29
2024,12,10,56.23,54.96
2024,12,11,57.58,45.04
2024,12,12,55.85,51.48
2024,12,13,54.3,48.7
2024,12,14,57.36,37.88
2024,12,15,57.4,41.5
2024,12,16,55.17,54.91
2024,12,17,57.42,54.56
2024,12,18,57.38,55.7
2024,12,19,58.01,63.21
2024,12,20,56.55,73.72
2024,12,21,57.94,63.66
2024,12,22,58.12,60.45
2024,12,23,60.37,65.06
2024,12,24,61.81,73.73
2024,12,25,60.03,76.78
2024,12,26,61.77,76.56
2024,12,27,64.4,86.81
2024,12,28,59.7,77.88
2024,12,29,55.51,70.69
2024,12,30,54.91,64.05
2024,12,31,54.93,63.69
2025,1,1,57.7,53.77
2025,1,2,58.73,57.5
2025,1,3,60.75,57.98
2025,1,4,62.1,57.48
2025,1,5,63.01,58.78
2025,1,6,58.77,69.13
2025,1,7,54.63,56.67
2025,1,8,56.7,43.88
2025,1,9,57.58,49.34
2025,1,10,56.66,61.04
2025,1,11,56.7,70.12
2025,1,12,56.95,67.65
2025,1,13,54.14,67.58
2025,1,14,55.53,61.91
2025,1,15,54.46,72.78
2025,1,16,58.1,69.57
2025,1,17,55.17,71.26
2025,1,18,56.52,70.32
2025,1,19,65.03,63.59
2025,1,20,66.27,58.9
2025,1,21,64.85,60.2
2025,1,22,64.65,62.78
2025,1,23,61.92,66.18
2025,1,24,59.34,49.2
2025,1,25,60.82,38.44
2025,1,26,61.47,33.55
2025,1,27,62.08,34.31
2025,1,28,63.46,37.03
2025,1,29,65.64,44.55
2025,1,30,65.93,38.3
2025,1,31,64.78,38.19
2025,2,1,64.02,42.04
2025,2,2,62.08,47.99
2025,2,3,65.77,47.55
2025,2,4,67.89,46.67
2025,2,5,60.75,36.09
2025,2,6,60.08,39.02
2025,2,7,59.97,33.35
2025,2,8,62.94,29.92
2025,2,9,65.52,30.49
2025,2,10,70.56,27.79
2025,2,11,71.08,26.66
2025,2,12,67.32,34.06
2025,2,13,66.49,29.05
2025,2,14,71.82,24.68
2025,2,15,73.47,27.68
2025,2,16,72.27,33.07
2025,2,17,72.0,38.4
2025,2,18,73.18,39.79
2025,2,19,74.07,39.9
2025,2,20,74.97,35.01
2025,2,21,70.29,32.28
2025,2,22,68.77,31.5
2025,2,23,70.34,37.48
2025,2,24,70.59,35.19
2025,2,25,72.97,30.71
2025,2,26,74.89,28.02
2025,2,27,73.76,31.49
2025,2,28,76.69,31.64
2025,3,1,75.18,39.0
2025,3,2,73.35,44.16
2025,3,3,75.49,32.7
2025,3,4,70.93,22.46
2025,3,5,64.81,18.52
2025,3,6,71.17,13.88
2025,3,7,75.11,18.7
2025,3,8,76.05,18.88
2025,3,9,77.68,18.19
2025,3,10,80.49,22.43
2025,3,11,83.07,20.73
2025,3,12,83.17,24.15
2025,3,13,83.86,27.32
2025,3,14,84.27,25.92
2025,3,15,82.4,28.63
2025,3,16,79.63,33.17
2025,3,17,78.49,24.53
2025,3,18,77.0,22.91
2025,3,19,78.35,18.15
2025,3,20,79.66,18.65
2025,3,21,79.95,22.09
2025,3,22,81.1,19.61
2025,3,23,79.81,15.19
2025,3,24,82.67,14.48
2025,3,25,85.89,15.47
2025,3,26,85.91,15.99
2025,3,27,85.69,18.13
2025,3,28,78.12,6.87
2025,3,29,74.95,8.32
2025,3,30,79.05,9.01
2025,3,31,79.99,10.93
2025,4,1,81.79,12.39
2025,4,2,82.99,12.01
2025,4,3,85.89,20.85
2025,4,4,86.72,14.69
2025,4,5,85.77,16.99
2025,4,6,90.75,15.99
2025,4,7,92.46,13.39
2025,4,8,92.86,14.44
2025,4,9,93.83,13.17
2025,4,10,93.7,12.59
2025,4,11,91.58,18.31
2025,4,12,89.44,26.59
2025,4,13,90.37,24.35
2025,4,14,90.48,22.56
2025,4,15,89.98,24.98
2025,4,16,91.45,23.98
2025,4,17,96.19,19.08
2025,4,18,97.23,14.98
2025,4,19,93.67,14.07
2025,4,20,92.35,18.74
2025,4,21,90.16,9.0
2025,4,22,89.64,7.46
2025,4,23,88.88,5.86
2025,4,24,91.26,8.62
2025,4,25,94.14,11.73
2025,4,26,93.92,15.75
2025,4,27,93.42,15.92
2025,4,28,93.43,13.13
2025,4,29,92.32,13.02
2025,4,30,92.91,16.24
2025,5,1,94.12,21.07
2025,5,2,94.55,25.03
2025,5,3,94.44,24.37
2025,5,4,93.31,26.13
2025,5,5,91.96,35.68
2025,5,6,84.11,53.31
2025,5,7,84.15,50.13
2025,5,8,83.68,54.91
2025,5,9,86.58,52.7
2025,5,10,89.56,45.58
2025,5,11,92.88,40.28
2025,5,12,92.91,41.67
2025,5,13,93.85,40.47
2025,5,14,95.88,34.47
2025,5,15,97.11,25.16
2025,5,16,99.16,24.19
2025,5,17,100.58,28.0
2025,5,18,101.16,28.15
2025,5,19,102.07,26.33
2025,5,20,101.57,24.95
2025,5,21,101.93,23.83
2025,5,22,100.89,26.68
2025,5,23,100.74,32.42
2025,5,24,101.37,26.5
2025,5,25,98.28,36.13
2025,5,26,99.12,31.36
2025,5,27,98.67,32.22
2025,5,28,100.71,32.22
2025,5,29,94.55,47.99
2025,5,30,93.36,43.44
2025,5,31,91.09,39.42
2025,6,1,90.97,40.16
2025,6,2,86.81,54.83
2025,6,3,88.66,54.81
2025,6,4,89.51,49.5
2025,6,5,91.13,42.74
2025,6,6,92.44,42.5
2025,6,7,98.02,27.38
2025,6,8,98.74,21.62
2025,6,9,99.79,18.54
2025,6,10,100.83,21.2
2025,6,11,102.16,20.91
2025,6,12,103.23,20.12
2025,6,13,103.89,26.74
2025,6,14,102.6,29.77
2025,6,15,99.09,37.24
2025,6,16,88.47,65.71
2025,6,17,85.48,74.98
2025,6,18,83.39,78.75
2025,6,19,87.8,71.17
2025,6,20,82.9,82.55
2025,6,21,85.51,79.76
2025,6,22,85.96,78.91
2025,6,23,84.63,81.4
2025,6,24,87.08,77.59
2025,6,25,86.63,79.84
2025,6,26,85.5,81.99
2025,6,27,85.6,79.1
2025,6,28,83.75,77.34
2025,6,29,85.39,77.53
2025,6,30,85.3,74.76
2025,7,1,82.76,84.78
2025,7,2,84.49,83.08
2025,7,3,84.83,83.0
2025,7,4,84.07,85.87
2025,7,5,82.99,86.89
2025,7,6,82.76,86.71
2025,7,7,82.6,86.38
2025,7,8,84.11,80.59
2025,7,9,83.8,82.33
2025,7,10,83.71,80.75
2025,7,11,81.18,87.93
2025,7,12,82.29,83.74
2025,7,13,83.35,84.65
2025,7,14,82.33,87.56
2025,7,15,82.6,84.71
2025,7,16,82.27,86.09
2025,7,17,82.56,86.14
2025,7,18,81.97,89.02
2025,7,19,80.85,87.77
2025,7,20,81.77,84.39
2025,7,21,82.56,84.62
2025,7,22,84.0,84.3
2025,7,23,82.31,87.19
2025,7,24,82.45,85.64
2025,7,25,83.32,85.23
2025,7,26,83.37,88.84
2025,7,27,82.99,87.86
2025,7,28,81.63,91.84
2025,7,29,83.52,86.65
2025,7,30,79.18,92.46
2025,7,31,77.27,92.85
2025,8,1,80.24,88.26
2025,8,2,80.8,87.82
2025,8,3,81.32,86.48
2025,8,4,81.68,86.09
2025,8,5,80.38,86.64
2025,8,6,81.0,85.35
2025,8,7,81.19,84.92
2025,8,8,81.59,83.31
2025,8,9,81.12,83.56
2025,8,10,81.21,83.8
2025,8,11,80.94,84.24
2025,8,12,81.81,83.91
2025,8,13,80.38,86.6
2025,8,14,81.18,88.08
2025,8,15,82.63,85.97
2025,8,16,82.78,85.87
2025,8,17,83.35,86.48
2025,8,18,82.27,88.66
2025,8,19,82.74,86.07
2025,8,20,82.71,86.1
2025,8,21,82.49,87.93
2025,8,22,80.2,93.01
2025,8,23,80.53,91.15
2025,8,24,81.55,87.68
2025,8,25,80.58,88.13
2025,8,26,79.77,92.84
2025,8,27,82.04,87.29
2025,8,28,82.22,88.85
2025,8,29,82.98,87.41
2025,8,30,82.08,89.6
2025,8,31,81.12,90.63
2025,9,1,79.56,90.9
2025,9,2,81.09,87.59
2025,9,3,79.52,92.08
2025,9,4,79.27,92.39
2025,9,5,80.08,91.2
2025,9,6,80.35,92.44
2025,9,7,78.85,90.35
2025,9,8,78.39,88.86
2025,9,9,78.93,86.32
2025,9,10,78.58,87.02
2025,9,11,77.59,86.68
2025,9,12,78.98,85.28
2025,9,13,80.02,82.57
2025,9,14,81.39,82.73
2025,9,15,80.22,84.76
2025,9,16,80.65,84.12
2025,9,17,81.32,85.62
2025,9,18,81.5,84.57
2025,9,19,82.06,82.55
2025,9,20,82.09,81.76
2025,9,21,82.13,80.01
2025,9,22,81.25,78.76
2025,9,23,80.26,79.88
2025,9,24,79.88,81.08
2025,9,25,79.83,79.53
2025,9,26,80.35,73.82
2025,9,27,79.81,80.61
2025,9,28,80.49,88.15
2025,9,29,81.03,87.76
2025,9,30,80.01,88.83
2025,10,1,78.46,84.6
2025,10,2,79.88,82.64
2025,10,3,79.63,86.91
2025,10,4,79.77,84.67
2025,10,5,78.94,83.74
2025,10,6,77.58,85.47
2025,10,7,74.32,80.9
2025,10,8,72.52,78.28
2025,10,9,73.74,69.6
2025,10,10,73.63,62.72
2025,10,11,73.13,64.48
2025,10,12,72.91,67.84
2025,10,13,73.71,66.31
2025,10,14,72.45,71.28
2025,10,15,72.81,67.74
2025,10,16,75.52,59.88
2025,10,17,75.99,58.22
2025,10,18,74.7,57.13
2025,10,19,73.18,62.46
2025,10,20,72.14,70.91
2025,10,21,74.7,66.16
2025,10,22,76.3,57.38
2025,10,23,75.78,58.84
2025,10,24,74.82,62.27
2025,10,25,72.61,70.58
2025,10,26,72.03,84.14
2025,10,27,71.87,92.22
2025,10,28,67.14,92.46
2025,10,29,69.01,90.59
2025,10,30,70.9,92.79
2025,10,31,71.96,88.04
2025,11,1,74.61,79.84
2025,11,2,74.19,70.2
2025,11,3,72.41,63.7
2025,11,4,74.23,82.65
2025,11,5,67.77,73.94
2025,11,6,64.0,59.52
2025,11,7,63.77,46.79
2025,11,8,64.74,47.97
2025,11,9,65.08,56.15
2025,11,10,64.62,58.82
2025,11,11,65.14,60.61
2025,11,12,65.52,60.97
2025,11,13,65.68,55.72
2025,11,14,65.07,45.76
2025,11,15,63.46,51.26
2025,11,16,64.0,50.53
2025,11,17,62.55,53.6
2025,11,18,62.01,58.85
2025,11,19,61.72,63.76
2025,11,20,62.1,68.73
2025,11,21,61.32,75.25
2025,11,22,61.65,76.59
2025,11,23,61.32,75.72
2025,11,24,59.86,81.22
2025,11,25,60.4,72.91
2025,11,26,60.6,70.6
2025,11,27,61.9,77.45
2025,11,28,62.46,77.09
2025,11,29,66.4,73.23
2025,11,30,66.47,74.8
2025,12,1,64.9,79.48
2025,12,2,64.99,68.93
2025,12,3,60.53,61.86
2025,12,4,59.61,57.03
2025,12,5,60.96,49.35
2025,12,6,59.59,47.24
2025,12,7,61.81,46.98
2025,12,8,62.91,47.45
2025,12,9,61.95,48.14
2025,12,10,62.1,47.47
2025,12,11,63.48,44.93
2025,12,12,62.64,47.87
2025,12,13,63.43,50.87
2025,12,14,62.78,60.73
2025,12,15,63.64,61.47
2025,12,16,62.24,52.64
2025,12,17,61.7,50.53
2025,12,18,62.56,49.53
2025,12,19,61.59,49.58
2025,12,20,60.4,59.37
2025,12,21,59.43,69.06
2025,12,22,62.51,67.72
2025,12,23,62.55,67.82
2025,12,24,58.05,60.17
2025,12,25,55.78,53.58
2025,12,26,55.83,59.02
2025,12,27,57.42,53.17
2025,12,28,56.57,57.98
2025,12,29,56.95,63.49
2025,12,30,59.05,65.29
2025,12,31,59.92,67.64
